RA30;CODIGO_AVALIACAO;CODIGO_SEGMENTO_PISTA;ICP_PD;ACEITABILIDADE;OBSERVACAO;ICP_AV;MES;ANO;AVALIACAO_COMPLEMENTAR;DATA_AVALIACAO;TOTAL_PD_AV;CODIGO_ICP_CT;CODIGO_MR_PREVISTA;CODIGO_FUNCIONARIO_DIGITADOR;CODIGO_FUNCIONARIO_AVALIADOR;QTDE_DEF;DATA_DIG;ID_DIGITADOR;OBS1;ICP_SE;TOTAL_SE;PONTOS_SE;CODIGO_PARAM_CHECAGEM;CODIGO_TP_AVALIACAO;TOTAL_PD;
1;21203;11023;84,5;S;;85;11;2010;Nao;10/11/10;7;4;1;1;4;4;11/11/10;;;85;;;1;1;15,5;
1;21301;11027;83;S;;80;11;2010;Nao;11/11/10;8;4;1;1;7;6;12/11/10;;;85;;;1;1;17;
1;18611;11029;90,5;S;;75;10;2010;Nao;07/10/10;4;4;1;1;7;4;08/10/10;;;80;;;3;1;9,5;
1;21009;11031;95;S;;90;11;2010;Nao;08/11/10;2;4;1;1;7;2;09/11/10;;;90;;;1;1;5;
1;21033;11032;93;S;;90;11;2010;Nao;08/11/10;3;4;1;1;7;4;09/11/10;;;90;;;1;1;7;
1;20996;11033;95;S;;90;11;2010;Nao;08/11/10;2;4;1;1;7;2;09/11/10;;;90;;;1;1;5;
1;21030;11034;95;S;;90;11;2010;Nao;08/11/10;2;4;1;1;7;2;09/11/10;;;90;;;1;1;5;
1;21008;11035;93;S;;90;11;2010;Nao;08/11/10;3;4;1;1;7;3;09/11/10;;;90;;;1;1;7;
1;21007;11036;95;S;;90;11;2010;Nao;08/11/10;2;4;1;1;7;2;09/11/10;;;90;;;1;1;5;
1;21032;11037;93;S;;90;11;2010;Nao;08/11/10;3;4;1;1;7;3;09/11/10;;;90;;;1;1;7;
1;22195;11038;68,5;S;;75;11;2010;Nao;29/11/10;15;4;2;1;7;10;31/08/10;;;80;;;3;1;31,5;
1;20559;11039;91;S;;90;10;2010;Nao;29/10/10;4;4;1;1;4;3;01/11/10;;;90;;;1;1;9;
1;42305;11042;83,5;S;;75;7;2011;Nao;04/07/11;8;4;2;24;7;7;05/07/11;;;80;;;1;1;16,5;
1;42306;11043;74,5;S;;60;7;2011;Nao;04/07/11;13;4;2;24;7;9;05/07/11;;;70;;;1;1;25,5;
1;18901;11045;84,5;S;;85;10;2010;Nao;11/10/10;7;4;1;1;4;4;13/10/10;;;85;;;1;1;15,5;
1;18902;11046;84;S;;85;10;2010;Nao;11/10/10;7;4;3;1;4;5;13/10/10;;;85;;;1;1;16;
1;18894;11047;84;S;;85;10;2010;Nao;11/10/10;7;4;3;1;4;3;13/10/10;;;85;;;1;1;16;
1;18746;11048;86,5;S;;85;10;2010;Nao;08/10/10;6;4;1;1;4;4;11/10/10;;;85;;;1;1;13,5;
1;18615;11051;80,5;S;;80;10;2010;Nao;07/10/10;9;4;1;1;7;7;08/10/10;;;80;;;1;1;19,5;
1;14654;11054;97,5;S;;90;8;2010;Nao;13/08/10;1;4;1;1;7;2;16/08/10;;;90;;;2;1;2,5;
1;14652;11055;95;S;;90;8;2010;Nao;13/08/10;2;4;1;1;7;2;16/08/10;;;90;;;1;1;5;
1;41818;11058;74,5;S;;75;6;2011;Nao;29/06/11;13;4;2;24;4;8;30/06/11;;;80;;;2;1;25,5;
1;41871;11059;89;S;;80;6;2011;Nao;29/06/11;5;4;1;24;7;4;30/06/11;;;85;;;1;1;11;
1;11411;11066;78,5;S;;80;7;2010;Nao;06/07/10;11;4;2;1;4;7;07/07/10;;;85;;;2;1;21,5;
1;11409;11067;89,5;S;;85;7;2010;Nao;06/07/10;5;4;1;1;4;3;07/07/10;;;90;;;1;1;10,5;
1;11402;11068;86,5;S;;85;7;2010;Nao;06/07/10;6;4;1;1;4;4;07/07/10;;;90;;;1;1;13,5;
1;11400;11069;86,5;S;;85;7;2010;Nao;06/07/10;6;4;1;1;4;4;07/07/10;;;90;;;1;1;13,5;
1;11408;11070;78;S;;80;7;2010;Nao;06/07/10;11;4;2;1;4;6;07/07/10;;;85;;;2;1;22;
1;15246;12645;70,5;S;;80;8;2010;Nao;24/08/10;15;4;2;1;4;9;25/08/10;;;80;;;2;1;29,5;
1;15248;12646;84,5;S;;80;8;2010;Nao;24/08/10;7;4;1;1;4;4;25/08/10;;;85;;;1;1;15,5;
1;15480;12647;81;S;;80;8;2010;Nao;26/08/10;8;4;3;1;4;4;27/08/10;;;85;;;1;1;19;
1;20718;12648;93;S;;85;11;2010;Nao;01/11/10;3;4;1;1;7;4;03/11/10;;;90;;;1;1;7;
1;20800;12649;76;S;;75;11;2010;Nao;03/11/10;12;4;2;1;4;7;05/11/10;;;80;;;1;1;24;
1;20802;12650;80,5;S;;75;11;2010;Nao;03/11/10;11;4;1;1;4;7;05/11/10;;;80;;;1;1;19,5;
1;22276;12653;79,5;S;;80;12;2010;Nao;02/12/10;10;4;2;1;4;7;02/09/10;;;85;;;2;1;20,5;
1;22266;12654;77,5;S;;80;12;2010;Nao;02/12/10;11;4;2;1;7;7;02/09/10;;;85;;;2;1;22,5;
1;22264;12655;74,5;S;;80;12;2010;Nao;02/12/10;12;4;3;1;7;8;02/09/10;;;85;;;3;1;25,5;
1;42359;12656;69,5;S;;50;7;2011;Nao;05/07/11;19;3;2;24;7;14;06/07/11;;;60;;;2;1;30,5;
1;16728;12657;75,5;S;;80;9;2010;Nao;15/09/10;11;4;3;1;7;7;16/09/10;;;85;;;2;1;24,5;
1;16730;12658;76,5;S;;80;9;2010;Nao;15/09/10;11;4;4;1;7;9;16/09/10;;;85;;;2;1;23,5;
1;16813;12659;80,5;S;;75;9;2010;Nao;16/09/10;10;4;2;1;7;8;20/09/10;;;80;;;1;1;19,5;
1;16797;12660;86;S;;80;9;2010;Nao;16/09/10;7;4;2;1;7;7;20/09/10;;;85;;;1;1;14;
1;16789;12661;84,5;S;;80;9;2010;Nao;16/09/10;7;4;3;1;7;5;20/09/10;;;85;;;1;1;15,5;
1;16732;12662;77,5;S;;75;9;2010;Nao;15/09/10;11;4;3;1;7;8;16/09/10;;;80;;;1;1;22,5;
1;16791;12663;84,5;S;;80;9;2010;Nao;16/09/10;7;4;3;1;7;7;20/09/10;;;85;;;1;1;15,5;
1;16790;12664;78,5;S;;75;9;2010;Nao;16/09/10;10;4;3;1;7;9;20/09/10;;;80;;;1;1;21,5;
1;16733;12665;84,5;S;;80;9;2010;Nao;15/09/10;7;4;3;1;7;7;16/09/10;;;85;;;1;1;15,5;
1;42358;12666;65;S;;50;7;2011;Nao;05/07/11;16;3;2;24;7;9;06/07/11;;;60;;;1;1;35;
1;42316;12667;91;S;;80;7;2011;Nao;04/07/11;4;4;1;24;7;4;05/07/11;;;85;;;2;1;9;
1;16815;12668;90,5;S;;80;9;2010;Nao;16/09/10;4;4;1;1;7;4;20/09/10;;;85;;;2;1;9,5;
1;42317;12669;83;S;;75;7;2011;Nao;04/07/11;8;4;3;24;7;6;05/07/11;;;80;;;1;1;17;
1;42318;12670;91;S;;80;7;2011;Nao;04/07/11;4;4;1;24;7;4;05/07/11;;;85;;;2;1;9;
1;42310;12671;74;S;;60;7;2011;Nao;04/07/11;16;3;2;24;7;7;05/07/11;;;70;;;1;1;26;
1;18101;12672;82,5;S;;80;9;2010;Nao;30/09/10;9;4;2;1;4;5;04/10/10;;;85;;;1;1;17,5;
1;17967;12673;82,5;S;;80;9;2010;Nao;29/09/10;8;4;1;1;4;5;01/10/10;;;85;;;1;1;17,5;
1;18093;12674;79,5;S;;80;9;2010;Nao;30/09/10;9;4;3;1;4;5;04/10/10;;;85;;;2;1;20,5;
1;18096;12675;84,5;S;Recolocar alguns meio-fios.Residuo de concreto no trecho.;80;9;2010;Nao;30/09/10;7;4;1;1;4;4;04/10/10;;;85;;;1;1;15,5;
1;18098;12676;77;S;;80;9;2010;Nao;30/09/10;10;4;3;1;4;5;04/10/10;;;85;;;2;1;23;
1;18092;12677;77,5;S;;80;9;2010;Nao;30/09/10;10;4;3;1;4;6;04/10/10;;;85;;;2;1;22,5;
1;18091;12678;87,5;S;;80;9;2010;Nao;30/09/10;7;4;1;1;4;4;04/10/10;;;85;;;1;1;12,5;
1;18078;12679;84,5;S;;80;9;2010;Nao;30/09/10;7;4;1;1;4;4;01/10/10;;;85;;;1;1;15,5;
1;17550;12680;77,5;S;;75;9;2010;Nao;27/09/10;10;4;3;1;4;6;28/09/10;;;80;;;1;1;22,5;
1;17551;12681;73,5;S;Correcao + preventiva;75;9;2010;Nao;27/09/10;13;4;2;1;4;7;28/09/10;;;80;;;2;1;26,5;
1;17573;12682;84,5;S;;80;9;2010;Nao;27/09/10;7;4;1;1;4;4;28/09/10;;;85;;;1;1;15,5;
1;17571;12683;86,5;S;;80;9;2010;Nao;27/09/10;7;4;1;1;4;5;28/09/10;;;85;;;1;1;13,5;
1;18441;12686;84,5;S;;75;10;2010;Nao;04/10/10;7;4;1;1;7;8;06/10/10;;;80;;;1;1;15,5;
1;17608;12687;93;S;;85;9;2010;Nao;27/09/10;3;4;1;1;4;3;01/11/10;;;90;;;1;1;7;
1;17418;12688;82;S;;85;9;2010;Nao;23/09/10;8;4;3;1;4;5;24/09/10;;;85;;;1;1;18;
1;17322;12689;73,5;S;Correcao + preventiva;75;9;2010;Nao;22/09/10;12;4;2;1;4;8;23/09/10;;;80;;;2;1;26,5;
1;17778;12690;69,5;S;;70;9;2010;Nao;28/09/10;14;3;1;1;7;8;29/09/10;;;70;;;1;1;30,5;
1;17620;12691;82,5;S;;85;9;2010;Nao;27/09/10;8;4;1;1;4;4;28/09/10;;;85;;;1;1;17,5;
1;17351;12692;95,5;S;;90;9;2010;Nao;23/09/10;3;4;1;1;7;3;24/09/10;;;90;;;2;1;4,5;
1;17986;12693;93;S;;90;9;2010;Nao;30/09/10;3;4;1;1;7;3;01/10/10;;;90;;;1;1;7;
1;17989;12694;91;S;;85;9;2010;Nao;30/09/10;4;4;1;1;7;3;01/10/10;;;85;;;2;1;9;
1;17636;12695;88,5;S;;90;9;2010;Nao;27/09/10;5;4;1;1;7;5;28/09/10;;;90;;;1;1;11,5;
1;18444;12696;88,5;S;;75;10;2010;Nao;04/10/10;5;4;1;1;7;5;06/10/10;;;80;;;2;1;11,5;
1;18440;12697;86,5;S;;75;10;2010;Nao;04/10/10;6;4;1;1;7;5;06/10/10;;;80;;;2;1;13,5;
1;17985;12700;90,5;S;;85;9;2010;Nao;30/09/10;4;4;1;1;7;4;01/10/10;;;85;;;2;1;9,5;
1;42193;12701;71;S;;60;7;2011;Nao;01/07/11;18;3;2;24;7;12;04/07/11;;;70;;;1;1;29;
1;17354;12702;91;S;;90;9;2010;Nao;23/09/10;4;4;1;1;7;4;24/09/10;;;90;;;1;1;9;
1;17758;12703;79,5;S;;75;9;2010;Nao;28/09/10;10;4;2;1;7;8;29/09/10;;;80;;;1;1;20,5;
1;17356;12704;93;S;;90;9;2010;Nao;23/09/10;3;4;1;1;7;3;24/09/10;;;90;;;1;1;7;
1;18033;12705;70;S;;70;9;2010;Nao;30/09/10;30;3;1;1;7;0;01/10/10;;;70;;;1;1;30;
1;20949;12706;77,5;S;;80;11;2010;Nao;05/11/10;10;4;3;1;7;5;08/11/10;;;80;;;1;1;22,5;
1;17995;12707;86,5;S;;75;9;2010;Nao;30/09/10;6;4;3;1;7;5;01/10/10;;;75;;;3;1;13,5;
1;18452;12709;92;S;;75;10;2010;Nao;04/10/10;4;4;1;1;7;4;06/10/10;;;80;;;3;1;8;
1;18447;12710;93;S;;85;10;2010;Nao;04/10/10;3;4;1;1;7;3;06/10/10;;;90;;;1;1;7;
1;17987;12711;87;S;;80;9;2010;Nao;30/09/10;6;4;1;1;7;4;01/10/10;;;80;;;2;1;13;
1;18378;12712;93;S;;80;10;2010;Nao;05/10/10;3;4;1;1;7;3;06/10/10;;;85;;;2;1;7;
1;17257;12713;91;S;;85;9;2010;Nao;22/09/10;4;4;1;1;7;4;23/09/10;;;90;;;1;1;9;
1;17475;12714;86,5;S;;85;9;2010;Nao;24/09/10;6;4;1;1;4;4;27/09/10;;;85;;;1;1;13,5;
1;17601;12715;86,5;S;;80;9;2010;Nao;27/09/10;6;4;1;1;7;4;28/09/10;;;80;;;2;1;13,5;
1;17994;12716;84,5;S;;75;9;2010;Nao;30/09/10;7;4;3;1;7;5;01/10/10;;;75;;;2;1;15,5;
1;18030;12717;93;S;;90;9;2010;Nao;30/09/10;3;4;1;1;7;3;01/10/10;;;90;;;1;1;7;
1;18392;12718;87;S;;90;10;2010;Nao;05/10/10;6;4;1;1;4;4;06/10/10;;;90;;;1;1;13;
1;18034;12719;70;S;;70;9;2010;Nao;30/09/10;30;3;1;1;7;0;01/10/10;;;70;;;1;1;30;
1;22170;12720;82,5;S;;80;11;2010;Nao;26/11/10;8;4;1;1;7;4;29/08/10;;;85;;;1;1;17,5;
1;19523;12721;91;S;;85;10;2010;Nao;18/10/10;4;4;1;1;7;4;20/10/10;;;90;;;1;1;9;
1;21517;12724;93;S;;90;11;2010;Nao;12/11/10;3;4;1;1;7;3;17/11/10;;;90;;;1;1;7;
1;18999;12725;95;S;;95;10;2010;Nao;13/10/10;2;5;1;1;4;2;14/10/10;;;95;;;1;1;5;
1;19882;12726;93;S;;90;10;2010;Nao;20/10/10;3;4;1;1;7;3;22/10/10;;;90;;;1;1;7;
1;19524;12727;91;S;;90;10;2010;Nao;18/10/10;4;4;1;1;7;4;20/10/10;;;90;;;1;1;9;
1;21515;12729;95;S;;90;11;2010;Nao;12/11/10;2;4;1;1;7;2;17/11/10;;;90;;;1;1;5;
1;19394;12732;87,5;S;;85;10;2010;Nao;18/10/10;7;4;1;1;4;5;19/10/10;;;85;;;1;1;12,5;
1;19525;12733;93;S;;90;10;2010;Nao;18/10/10;3;4;1;1;7;3;20/10/10;;;90;;;1;1;7;
1;19666;12735;91;S;;90;10;2010;Nao;19/10/10;4;4;1;1;7;5;20/10/10;;;90;;;1;1;9;
1;19627;12736;74;S;;65;10;2010;Nao;19/10/10;16;4;2;1;4;10;20/10/10;;;75;;;1;1;26;
1;19567;12737;91;S;;90;10;2010;Nao;19/10/10;4;4;1;1;4;3;20/10/10;;;90;;;1;1;9;
1;18981;12738;82;S;;85;10;2010;Nao;13/10/10;8;4;1;1;4;5;14/10/10;;;85;;;1;1;18;
1;19010;12739;86,5;S;;85;10;2010;Nao;13/10/10;6;4;1;1;4;3;14/10/10;;;90;;;1;1;13,5;
1;45524;7821;78;S;;75;8;2011;Nao;08/08/11;12;4;2;24;7;6;10/08/11;;;80;;;1;1;22;
1;10628;7912;90;S;Recolocar alguns meio-fios.;85;6;2010;Nao;10/06/10;4;4;1;1;4;2;11/06/10;;;90;;;1;1;10;
1;11410;11071;77;S;;80;7;2010;Nao;06/07/10;12;4;2;1;4;6;07/07/10;;;85;;;2;1;23;
1;12024;11090;70;S;;75;7;2010;Nao;14/07/10;16;4;2;1;4;9;15/07/10;;;80;;;2;1;30;
1;12026;11091;97,5;S;;90;7;2010;Nao;14/07/10;1;5;1;1;4;1;15/07/10;;;95;;;1;1;2,5;
1;12025;11092;73;S;;75;7;2010;Nao;14/07/10;14;4;2;1;4;9;15/07/10;;;80;;;2;1;27;
1;12011;11093;76,5;S;;75;7;2010;Nao;14/07/10;13;4;2;1;4;8;15/07/10;;;80;;;1;1;23,5;
1;17723;11094;90;S;;90;9;2010;Nao;28/09/10;5;4;3;1;4;3;29/09/10;;;90;;;1;1;10;
1;12007;11095;89;S;;85;7;2010;Nao;14/07/10;5;4;1;1;4;4;15/07/10;;;90;;;1;1;11;
1;11997;11096;95,5;S;;90;7;2010;Nao;14/07/10;2;5;1;1;4;2;15/07/10;;;95;;;1;1;4,5;
1;12001;11097;82,5;S;;80;7;2010;Nao;14/07/10;8;4;1;1;4;5;15/07/10;;;85;;;1;1;17,5;
1;11996;11098;80;S;;80;7;2010;Nao;14/07/10;9;4;1;1;4;5;15/07/10;;;85;;;1;1;20;
1;11999;11099;82;S;;80;7;2010;Nao;14/07/10;9;4;2;1;4;5;15/07/10;;;85;;;1;1;18;
1;11995;11100;95,5;S;;90;7;2010;Nao;14/07/10;2;5;1;1;4;2;15/07/10;;;95;;;1;1;4,5;
1;11998;11101;86,5;S;;85;7;2010;Nao;14/07/10;6;4;1;1;4;4;15/07/10;;;90;;;1;1;13,5;
1;12384;11102;90,5;S;;90;7;2010;Nao;20/07/10;4;4;1;1;4;3;21/07/10;;;90;;;1;1;9,5;
1;12537;11103;67,5;S;;80;7;2010;Nao;21/07/10;16;4;2;1;4;7;22/07/10;;;80;;;3;1;32,5;
1;12383;11104;87;S;;90;7;2010;Nao;20/07/10;6;4;1;1;4;4;21/07/10;;;90;;;1;1;13;
1;12385;11105;90;S;;90;7;2010;Nao;20/07/10;4;4;1;1;4;2;21/07/10;;;90;;;1;1;10;
1;12372;11106;86;S;;90;7;2010;Nao;20/07/10;6;4;3;1;4;5;21/07/10;;;90;;;1;1;14;
1;12539;11107;75;S;;85;7;2010;Nao;21/07/10;11;4;3;1;4;6;22/07/10;;;85;;;2;1;25;
1;12536;11108;90;S;;85;7;2010;Nao;21/07/10;4;4;1;1;4;2;22/07/10;;;90;;;1;1;10;
1;12388;11109;77,5;S;;85;7;2010;Nao;20/07/10;10;4;3;1;4;6;21/07/10;;;85;;;2;1;22,5;
1;12340;11110;82;S;;80;7;2010;Nao;19/07/10;8;4;1;1;4;4;21/07/10;;;85;;;1;1;18;
1;12387;11111;80;S;;85;7;2010;Nao;20/07/10;9;4;3;1;4;5;21/07/10;;;85;;;1;1;20;
1;12386;11114;90;S;;90;7;2010;Nao;20/07/10;4;4;1;1;4;2;21/07/10;;;90;;;1;1;10;
1;12540;11117;83;S;;80;7;2010;Nao;21/07/10;8;4;2;1;4;5;22/07/10;;;85;;;1;1;17;
1;12393;11118;86;S;;90;7;2010;Nao;20/07/10;6;4;1;1;4;3;21/07/10;;;90;;;1;1;14;
1;12391;11119;88;S;;90;7;2010;Nao;20/07/10;5;4;1;1;4;3;21/07/10;;;90;;;1;1;12;
1;12538;11120;81;S;;85;7;2010;Nao;21/07/10;8;4;3;1;4;4;22/07/10;;;85;;;1;1;19;
1;12409;11121;90,5;S;;90;7;2010;Nao;20/07/10;6;4;1;1;4;4;21/07/10;;;90;;;1;1;9,5;
1;12341;11124;80,5;S;;85;7;2010;Nao;20/07/10;9;4;2;1;4;5;21/07/10;;;85;;;1;1;19,5;
1;12394;11125;77;S;;85;7;2010;Nao;20/07/10;10;4;1;1;4;4;21/07/10;;;90;;;3;1;23;
1;12342;11127;78;S;;85;7;2010;Nao;20/07/10;10;4;2;1;4;7;21/07/10;;;85;;;2;1;22;
1;12332;11128;83;S;;85;7;2010;Nao;19/07/10;9;4;3;1;4;6;20/07/10;;;85;;;1;1;17;
1;12333;11129;93;S;;85;7;2010;Nao;19/07/10;3;4;1;1;4;2;20/07/10;;;90;;;1;1;7;
1;12389;11131;87;S;;85;7;2010;Nao;20/07/10;8;4;3;1;4;5;21/07/10;;;85;;;1;1;13;
1;12335;11135;84;S;;80;7;2010;Nao;19/07/10;7;4;1;1;4;4;20/07/10;;;85;;;1;1;16;
1;22319;11137;81,5;S;;75;12;2010;Nao;07/12/10;12;4;3;1;7;8;08/09/10;;;80;;;1;1;18,5;
1;12402;11138;91,5;S;;90;7;2010;Nao;20/07/10;5;4;1;1;4;3;21/07/10;;;90;;;1;1;8,5;
1;12433;11143;91;S;;80;7;2010;Nao;20/07/10;4;4;1;1;7;4;21/07/10;;;85;;;2;1;9;
1;12435;11144;89;S;;80;7;2010;Nao;20/07/10;5;4;1;1;7;5;21/07/10;;;85;;;1;1;11;
1;12318;11145;82;S;;80;7;2010;Nao;19/07/10;8;4;3;1;4;4;20/07/10;;;85;;;1;1;18;
1;12330;11147;74,5;S;;80;7;2010;Nao;19/07/10;12;4;2;1;4;6;20/07/10;;;80;;;2;1;25,5;
1;12331;11148;83;S;;85;7;2010;Nao;19/07/10;7;4;3;1;4;4;20/07/10;;;85;;;1;1;17;
1;12317;11149;86;S;;85;7;2010;Nao;19/07/10;6;4;1;1;4;4;20/07/10;;;90;;;1;1;14;
1;12324;11150;82,5;S;;80;7;2010;Nao;19/07/10;8;4;1;1;4;5;20/07/10;;;85;;;1;1;17,5;
1;12408;11151;90,5;S;;90;7;2010;Nao;20/07/10;4;4;1;1;4;3;21/07/10;;;90;;;1;1;9,5;
1;12334;11152;78;S;;85;7;2010;Nao;19/07/10;10;4;1;1;4;6;20/07/10;;;85;;;2;1;22;
1;12329;11153;79;S;;85;7;2010;Nao;19/07/10;9;4;3;1;4;4;20/07/10;;;85;;;2;1;21;
1;12337;11154;93;S;;85;7;2010;Nao;19/07/10;3;4;1;1;4;2;20/07/10;;;90;;;1;1;7;
1;12476;11156;85;S;;80;7;2010;Nao;20/07/10;7;4;1;1;7;5;21/07/10;;;80;;;1;1;15;
1;12322;11157;80;S;;80;7;2010;Nao;19/07/10;9;4;3;1;4;6;20/07/10;;;85;;;1;1;20;
1;12426;11158;92,5;S;;80;7;2010;Nao;20/07/10;3;4;1;1;7;3;21/07/10;;;85;;;2;1;7,5;
1;12406;11159;88;S;;90;7;2010;Nao;20/07/10;5;4;1;1;4;3;21/07/10;;;90;;;1;1;12;
1;12477;11160;93;S;;85;7;2010;Nao;20/07/10;3;4;1;1;7;3;21/07/10;;;85;;;2;1;7;
1;12478;11161;95;S;;90;7;2010;Nao;20/07/10;2;4;1;1;7;2;21/07/10;;;90;;;1;1;5;
1;20375;11181;82,5;S;;85;10;2010;Nao;27/10/10;8;4;1;1;4;5;28/10/10;;;85;;;1;1;17,5;
1;20331;11182;90;S;;90;10;2010;Nao;27/10/10;10;4;1;1;4;0;28/10/10;;;90;;;1;1;10;
1;20915;11197;84,5;S;;80;11;2010;Nao;04/11/10;7;4;1;1;7;4;05/11/10;;;85;;;1;1;15,5;
1;20914;11206;65;S;;65;11;2010;Nao;04/11/10;35;3;5;1;4;0;05/11/10;;;65;;;1;1;35;
1;11892;11207;90,5;S;;85;7;2010;Nao;13/07/10;4;4;1;1;7;4;14/07/10;;;85;;;2;1;9,5;
1;20912;11208;65;S;;65;11;2010;Nao;04/11/10;35;3;5;1;4;0;05/11/10;;;65;;;1;1;35;
1;11894;11209;88,5;S;;80;7;2010;Nao;13/07/10;5;4;1;1;7;4;14/07/10;;;80;;;2;1;11,5;
1;11895;11210;88,5;S;;75;7;2010;Nao;13/07/10;5;4;1;1;7;5;14/07/10;;;80;;;2;1;11,5;
1;11896;11213;84,5;S;;75;7;2010;Nao;13/07/10;7;4;3;1;7;5;14/07/10;;;75;;;2;1;15,5;
1;11897;11214;81,5;S;;70;7;2010;Nao;13/07/10;8;3;3;1;7;6;14/07/10;;;70;;;3;1;18,5;
1;11898;11215;79,5;S;;75;7;2010;Nao;13/07/10;10;4;3;1;7;10;14/07/10;;;75;;;1;1;20,5;
1;11899;11219;77,5;S;;70;7;2010;Nao;13/07/10;11;3;3;1;7;9;14/07/10;;;70;;;2;1;22,5;
1;11900;11220;79,5;S;;70;7;2010;Nao;13/07/10;10;4;3;1;7;10;30/07/10;;;70;;;2;1;20,5;
1;11924;11227;50;S;;50;7;2010;Nao;13/07/10;25;2;5;1;7;12;14/07/10;;;50;;;1;1;50;
1;11917;11228;92,5;S;;85;7;2010;Nao;13/07/10;3;4;1;1;7;3;14/07/10;;;85;;;2;1;7,5;
1;42132;12740;75;S;;60;6;2011;Nao;30/06/11;12;4;3;24;7;7;01/07/11;;;70;;;1;1;25;
1;18989;12741;84;S;;85;10;2010;Nao;13/10/10;7;4;1;1;4;4;14/10/10;;;85;;;1;1;16;
1;19527;12742;93;S;;90;10;2010;Nao;18/10/10;3;4;1;1;7;3;20/10/10;;;90;;;1;1;7;
1;19526;12743;95;S;;90;10;2010;Nao;18/10/10;2;4;1;1;7;2;20/10/10;;;90;;;1;1;5;
1;18982;12744;84,5;S;;85;10;2010;Nao;13/10/10;7;4;1;1;4;4;14/10/10;;;85;;;1;1;15,5;
1;19883;12745;91;S;;90;10;2010;Nao;20/10/10;4;4;1;1;7;4;22/10/10;;;90;;;1;1;9;
1;19532;12746;91;S;;90;10;2010;Nao;18/10/10;4;4;1;1;7;4;20/10/10;;;90;;;1;1;9;
1;19841;12747;89;S;;80;10;2010;Nao;20/10/10;5;4;1;1;7;5;22/10/10;;;85;;;1;1;11;
1;22256;12748;75,5;S;;75;12;2010;Nao;02/12/10;13;4;2;1;7;10;01/09/10;;;80;;;1;1;24,5;
1;19656;12749;87;S;;80;10;2010;Nao;19/10/10;6;4;1;1;7;6;20/10/10;;;85;;;1;1;13;
1;19650;12750;87;S;;80;10;2010;Nao;19/10/10;6;4;1;1;7;6;20/10/10;;;85;;;1;1;13;
1;19557;12751;93;S;;90;10;2010;Nao;18/10/10;3;4;1;1;7;3;20/10/10;;;90;;;1;1;7;
1;19540;12752;88,5;S;;80;10;2010;Nao;18/10/10;5;4;1;1;7;5;20/10/10;;;80;;;2;1;11,5;
1;21495;12753;91;S;;90;11;2010;Nao;12/11/10;4;4;1;1;7;4;16/11/10;;;90;;;1;1;9;
1;19632;12754;88,5;S;;90;10;2010;Nao;19/10/10;5;4;1;1;4;3;20/10/10;;;90;;;1;1;11,5;
1;19584;12755;80,5;S;;85;10;2010;Nao;19/10/10;10;4;2;1;4;5;20/10/10;;;85;;;1;1;19,5;
1;19000;12756;86,5;S;;85;10;2010;Nao;13/10/10;6;4;1;1;4;4;14/10/10;;;90;;;1;1;13,5;
1;19518;12757;88,5;S;;80;10;2010;Nao;18/10/10;5;4;1;1;7;6;20/10/10;;;80;;;2;1;11,5;
1;20623;12761;92,5;S;;80;10;2010;Nao;29/10/10;3;4;1;1;7;3;01/11/10;;;80;;;3;1;7,5;
1;20590;12762;90;S;;90;10;2010;Nao;29/10/10;4;4;1;1;4;3;01/11/10;;;90;;;1;1;10;
1;20649;12763;93;S;;90;10;2010;Nao;29/10/10;3;4;1;1;7;3;01/11/10;;;90;;;1;1;7;
1;20804;12764;79;S;;80;11;2010;Nao;03/11/10;11;4;3;1;4;7;05/11/10;;;80;;;1;1;21;
1;20823;12765;87;S;;90;11;2010;Nao;03/11/10;6;4;1;1;4;4;05/11/10;;;90;;;1;1;13;
1;20650;12766;91;S;;90;10;2010;Nao;29/10/10;4;4;1;1;7;4;01/11/10;;;90;;;1;1;9;
1;20638;12767;93;S;;90;10;2010;Nao;29/10/10;3;4;1;1;7;3;01/11/10;;;90;;;1;1;7;
1;20624;12768;93;S;;90;10;2010;Nao;29/10/10;3;4;1;1;7;3;01/11/10;;;90;;;1;1;7;
1;20986;12769;76;S;;80;11;2010;Nao;08/11/10;12;4;3;1;4;6;09/11/10;;;80;;;1;1;24;
1;20651;12770;91;S;;90;10;2010;Nao;29/10/10;4;4;1;1;7;4;01/11/10;;;90;;;1;1;9;
1;20652;12771;93;S;;90;10;2010;Nao;29/10/10;3;4;1;1;7;3;01/11/10;;;90;;;1;1;7;
1;21470;12772;78,5;S;;85;11;2010;Nao;12/11/10;10;4;2;1;4;7;16/11/10;;;85;;;2;1;21,5;
1;21469;12773;95;S;;90;11;2010;Nao;12/11/10;2;4;1;1;4;2;16/11/10;;;90;;;1;1;5;
1;20653;12774;87;S;;85;10;2010;Nao;29/10/10;6;4;1;1;7;5;01/11/10;;;85;;;1;1;13;
1;20985;12775;86,5;S;;85;11;2010;Nao;08/11/10;6;4;1;1;4;4;09/11/10;;;85;;;1;1;13,5;
1;20805;12776;86;S;;85;11;2010;Nao;03/11/10;6;4;3;1;4;4;05/11/10;;;85;;;1;1;14;
1;20982;12777;75;S;;80;11;2010;Nao;08/11/10;11;4;3;1;4;6;09/11/10;;;80;;;1;1;25;
