RA30;CODIGO_INVENTARIO;CODIGO_SEGMENTO_PISTA;CODIGO_PAVIMENTO;CODIGO_VOLUME;CODIGO_ROTA;DATA_ANALISE;NOME_RUA;COMPRIMENTO;LARGURA_PISTA;IDADE;ANO_ULTIMA_MR;CODIGO_MR;CODIGO_POCOVISITA;CODIGO_INTERFERENCIA;CODIGO_CALCADA;CODIGO_DRENAGEM;CODIGO_SUBLEITO;CODIGO_ESTRUTURA;CODIGO_SENTIDO;CODIGO_GRID;DA_RUA;ATE_RUA;NUMERO_FAIXAS;RAIZ;BOCA_LOBO;CODIGO_CONDICAO_DRENAGEM;CODIGO_ESTACIONAMENTO;CODIGO_MEIOFIO;CODIGO_CONDICAO_MEIOFIO;CODIGO_CONDICAO_CALCADA;CODIGO_HIERARQUIA;VELOCIDADE_VIA;VEICULOS_PESADOS;
1;11661;12402;1;5;;23/07/10;;;7,5;;;;2;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;11626;12404;1;3;;23/07/10;;;7,5;;;;1;;2;1;3;;2;;;;2;N;S;3;2;1;3;;4;40;5;
1;21399;12406;1;5;;07/12/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;5;
1;11900;12407;1;5;;27/07/10;;;7,5;;;;2;;3;1;3;;2;;;;2;N;S;3;3;1;3;3;5;30;5;
1;11076;12408;1;3;;16/07/10;;;10;;;;;;3;1;3;;1;;;;3;N;S;3;2;3;2;2;4;40;5;
1;12108;12409;1;5;;29/07/10;;;7,5;;;;1;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;21403;12410;1;4;;07/12/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;21407;12411;1;3;;07/12/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;1;1;3;3;4;40;7;
1;11509;12412;1;4;;22/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;11670;12413;1;5;;23/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;11660;12414;1;5;;23/07/10;;;7,5;;;;2;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;5;
1;12085;12415;1;5;;29/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;12113;12416;1;5;;29/07/10;;;7,5;;;;2;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;11901;12420;1;4;;27/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;5;
1;11673;12421;1;3;;23/07/10;;;5;;;;;;3;1;3;;1;;;;2;N;S;3;2;3;3;3;4;40;20;
1;11508;12422;1;3;;22/07/10;;;10;;;;;;1;1;3;;1;;;;3;N;S;3;3;1;3;3;4;40;7;
1;11014;12423;1;4;;16/07/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;1;1;3;2;5;30;1;
1;12072;12424;1;5;;29/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;2;
1;11655;12425;1;5;;23/07/10;;;7,5;;;;2;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;11077;12426;1;3;;16/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;4;40;5;
1;11602;12427;1;5;;23/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;1;1;3;3;5;30;1;
1;41106;14253;1;2;;28/06/11;;;10;;;;;;2;1;3;;1;;;;4;N;S;3;2;1;3;;3;60;15;
1;19100;13558;1;5;;25/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;3;3;2;5;30;2;
1;19966;13559;1;5;;05/11/10;;;7,5;;;;2;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;17326;13560;1;4;;05/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;S;3;2;1;2;;4;40;5;
1;17562;13561;1;3;;06/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;4;40;10;
1;17599;13562;1;3;;07/10/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;10;
1;17585;13563;1;5;;06/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;3;1;3;3;5;30;1;
1;17268;13564;1;5;;04/10/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;2;1;3;3;5;30;1;
1;16388;13565;1;4;;23/09/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;2;;;4;40;5;
1;18214;13566;1;3;;14/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;10;
1;17942;13569;1;5;;11/10/10;;;5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;17943;13570;1;5;;11/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;17947;13573;1;5;;11/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;17926;13574;1;3;;11/10/10;;;10;;;;1;;1;1;3;;1;;;;3;N;S;3;2;1;3;2;4;40;10;
1;17829;13575;1;5;;11/10/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;1;1;3;3;5;30;2;
1;17831;13576;1;5;;11/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;2;
1;18238;13577;1;5;;14/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;S;S;3;1;1;3;2;5;30;1;
1;18195;13578;1;5;;14/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;18345;13579;1;5;;15/10/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;2;
1;17945;13580;1;5;;11/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;18193;13581;1;5;;14/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;5;
1;17944;13582;1;5;;11/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;17922;13583;1;3;;11/10/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;S;3;2;1;3;3;4;40;10;
1;15416;13584;1;3;;13/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;3;3;;4;40;7;
1;15417;13585;1;4;;13/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;3;3;;4;40;7;
1;15418;13586;1;3;;13/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;3;3;;4;40;7;
1;15048;13587;1;5;;03/09/10;;;5;;;;;;2;1;3;;1;;;;2;N;N;3;2;3;3;;4;40;5;
1;15049;13588;1;5;;03/09/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;5;
1;15050;13589;1;5;;03/09/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;3;3;;4;40;5;
1;18181;13591;1;3;;14/10/10;;;10;;;;;;3;1;3;;1;;;;3;N;N;3;3;1;3;3;4;40;5;
1;18360;13592;1;3;;18/10/10;;;10;;;;;;1;1;3;;1;;;;3;N;S;3;2;1;3;3;4;40;10;
1;18359;13593;1;5;;18/10/10;;;10;;;;;;1;1;3;;2;;;;3;N;N;3;2;1;3;2;5;30;1;
1;13718;13594;1;3;;16/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;3;3;3;3;4;40;20;
1;13719;13595;1;3;;16/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;3;3;3;3;4;40;20;
1;13720;13596;1;5;;16/08/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;S;3;1;2;;;5;30;1;
1;13540;13597;1;3;;13/08/10;;;5;;;;;;2;1;3;;1;;;;1;N;S;3;2;3;3;;4;40;5;
1;14117;13599;1;5;;24/08/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;14144;13604;1;5;;24/08/10;;;7,5;;;;1;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;14177;13605;1;3;;24/08/10;;;14;;;;;;3;1;3;;2;;;;4;N;S;3;2;1;3;3;4;40;15;
1;14178;13606;1;3;;24/08/10;;;14;;;;;;3;1;3;;2;;;;4;N;N;3;2;1;3;3;4;40;15;
1;14001;13607;1;3;;19/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;5;
1;14003;13608;1;3;;19/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;1;1;3;3;4;40;5;
1;14028;13609;1;3;;19/08/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;5;
1;20452;13610;1;4;;11/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;4;40;80;
1;20438;13611;1;4;;11/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;5;30;80;
1;20428;13612;1;5;;11/11/10;;;5;;;;;;2;1;3;;2;;;;1;N;N;3;2;1;2;;5;30;1;
1;20509;13613;1;4;;12/11/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;2;;;4;40;5;
1;20913;13616;1;5;;19/11/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;S;3;2;1;3;;5;30;2;
1;12784;13618;1;2;;05/08/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;3;60;20;
1;21009;13619;1;5;;23/11/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;2;2;1;3;3;5;30;1;
1;13239;13620;1;5;;11/08/10;;;7,5;;;;2;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;21179;13621;1;3;;25/11/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;4;40;7;
1;21097;13623;1;3;;24/11/10;;;28;;;;;;2;1;3;;2;;;;4;N;S;3;2;1;3;;3;60;5;
1;13687;13624;1;5;;16/08/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;7;
1;13319;13629;1;5;;11/08/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;4;40;2;
1;21099;13630;1;4;;24/11/10;;;10;;;;;;2;1;3;;1;;;;3;N;S;3;2;1;3;;3;60;5;
1;13236;13631;1;5;;11/08/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;21029;13633;1;5;;23/11/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;2;5;30;2;
1;13320;13634;1;5;;11/08/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;N;3;2;1;3;3;4;40;2;
1;21178;13635;1;3;;25/11/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;4;40;7;
1;13331;13636;1;5;;11/08/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;4;40;2;
1;13316;13637;1;5;;11/08/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;S;3;2;3;3;;5;30;1;
1;13332;13638;1;5;;11/08/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;12271;13641;1;3;;30/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;5;
1;12273;13642;1;3;;30/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;3;60;5;
1;41718;14482;1;1;;05/07/11;;;21;;;;;;1;1;3;;1;;;;6;N;S;3;2;1;3;2;3;60;10;
1;10066;14913;1;4;;05/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;3;
1;16419;14914;1;3;;24/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;2;;4;40;5;
1;16241;14915;1;3;;22/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;7;
1;16242;14916;1;3;;22/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;7;
1;16445;14917;1;3;;24/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;5;
1;16243;14918;1;3;;22/09/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;7;
1;19350;14920;1;3;;27/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;5;
1;19354;14921;1;3;;27/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;3;3;;4;40;5;
1;16464;14922;1;3;;24/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;2;4;40;10;
1;16208;14923;1;3;;22/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;7;
1;16209;14924;1;3;;22/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;7;
1;16465;14925;1;3;;24/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;7;
1;16212;14926;1;4;;22/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;5;
1;16466;14927;1;3;;24/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;7;
1;16467;14928;1;3;;24/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;7;
1;16468;14929;1;3;;24/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;7;
1;16469;14930;1;3;;24/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;7;
1;16423;14931;1;3;;24/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;7;
1;16203;14932;1;3;;22/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;7;
1;16204;14933;1;3;;22/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;7;
1;16205;14934;1;3;;22/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;7;
1;16206;14935;1;3;;22/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;7;
1;19518;14936;1;3;;28/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;2;
1;19356;14937;1;3;;27/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;4;40;5;
1;19355;14938;1;3;;27/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;3;3;;4;40;5;
1;16424;14939;1;3;;24/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;7;
1;16425;14940;1;3;;24/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;7;
1;16426;14941;1;3;;24/09/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;1;
1;19352;14942;1;3;;27/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;3;3;3;4;40;5;
1;18492;14943;1;5;;15/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;2;;5;30;1;
1;18465;14944;1;5;;15/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;5;30;10;
1;17902;14945;1;5;;11/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;17901;14946;1;5;;11/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;20793;14947;1;5;;18/11/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;1;;5;30;1;
1;17882;14948;1;5;;11/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;17895;14949;1;5;;11/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;18145;14951;1;5;;13/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;17492;14952;1;5;;06/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;2;
1;17481;14953;1;5;;06/10/10;;;5;;;;;;3;1;3;;1;;;;1;N;N;3;2;3;3;2;5;30;5;
1;17897;14954;1;5;;11/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;17896;14955;1;5;;11/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;3;1;3;3;5;30;1;
1;19360;14956;1;4;;27/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;S;N;3;2;2;;;5;30;2;
1;18263;14957;1;3;;14/10/10;;;10;;;;;;3;1;3;;1;;;;3;N;S;3;3;3;3;2;4;40;10;
1;21233;14958;1;5;;26/11/10;;;7,5;;;;;;1;1;3;;2;;;;1;N;S;3;1;1;3;3;4;40;10;
1;20661;14959;1;4;;17/11/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;2;;4;40;5;
1;17633;14960;1;3;;07/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;S;2;2;2;;;4;40;5;
1;18264;14961;1;4;;14/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;2;;5;30;1;
1;17490;14962;1;5;;06/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;2;5;30;2;
1;18712;14963;3;5;;20/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;2;5;30;1;
1;18466;14964;1;5;;15/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;4;40;10;
1;17880;14965;1;5;;11/10/10;;;7,5;;;;2;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;17881;14966;1;5;;11/10/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;18144;14967;2;5;;13/10/10;;;5;;;;1;;2;1;3;;2;;;;1;N;S;3;2;2;;;5;30;1;
1;18146;14968;1;5;;13/10/10;;;7,5;;;;1;;1;1;3;;2;;;;2;N;S;3;2;1;3;2;5;30;1;
1;17638;14969;1;5;;07/10/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;2;
1;17898;14971;1;5;;11/10/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;1;1;3;;5;30;1;
1;18467;14972;1;3;;15/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;10;
1;17740;14977;1;1;;08/10/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;3;60;10;
1;17394;14978;1;4;;05/10/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;S;3;2;3;3;3;4;40;10;
1;16239;14979;1;4;;22/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;3;1;3;3;5;30;7;
1;21284;14980;1;3;;01/12/10;;;10;;;;;;1;1;3;;1;;;;3;N;S;3;2;1;3;3;4;40;7;
1;17011;14981;1;5;;30/09/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;5;
1;19960;14982;1;5;;05/11/10;;;7,5;;;;2;;1;1;3;;2;;;;2;N;S;3;3;1;3;3;5;30;1;
1;16604;14983;1;4;;27/09/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;S;3;2;1;3;;5;30;5;
1;41528;12298;1;2;;01/07/11;;;10;;;;;;1;1;3;;1;;;;3;N;S;3;2;1;3;2;3;60;10;
1;10140;11068;1;3;;06/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;3;
1;10138;11069;1;3;;06/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;5;
1;10146;11070;1;3;;06/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;5;
1;10148;11071;1;3;;06/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;5;
1;10788;11090;1;2;;14/07/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;N;3;2;1;3;;3;60;5;
1;10790;11091;1;5;;14/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;1;
1;10789;11092;1;2;;14/07/10;;;20;;;;;;2;1;3;;2;;;;4;N;N;3;2;1;3;;3;60;5;
1;10774;11093;1;2;;14/07/10;;;20;;;;;;2;1;3;;2;;;;4;N;N;3;2;1;3;;3;60;5;
1;16694;11094;1;5;;28/09/10;;;5;;;;;;2;1;3;;1;;;;2;N;S;3;2;1;3;;5;30;1;
1;10770;11095;1;3;;14/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;3;60;3;
1;10758;11096;1;3;;14/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;3;
1;10763;11097;1;3;;14/07/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;1;3;;4;40;2;
1;10757;11098;1;3;;14/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;4;40;2;
1;10760;11099;1;3;;14/07/10;;;5;;;;;;2;1;3;;1;;;;1;N;N;3;2;1;3;;4;40;2;
1;10756;11100;1;3;;14/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;3;60;2;
1;10759;11101;1;3;;14/07/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;3;
1;11193;11102;1;5;;20/07/10;;;7,5;;;;1;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;11360;11103;1;5;;21/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;2;5;30;1;
1;11192;11104;1;5;;20/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;11194;11105;1;5;;20/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;2;5;30;1;
1;11181;11106;1;5;;20/07/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;11362;11107;1;5;;21/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
1;11359;11108;1;3;;21/07/10;;;10;;;;;;3;1;3;;1;;;;3;N;N;3;2;1;3;2;3;60;5;
1;11197;11109;1;5;;20/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;1;5;30;1;
1;11149;11110;1;4;;19/07/10;;;7,5;;;;1;;3;1;3;;2;;;;2;N;N;3;1;1;3;3;5;30;2;
1;11196;11111;1;5;;20/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;1;1;3;2;5;30;1;
1;11195;11114;1;5;;20/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;2;5;30;1;
1;11363;11117;1;4;;21/07/10;;;7,5;;;;1;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;2;
1;11202;11118;1;5;;20/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;11200;11119;1;5;;20/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;11361;11120;1;5;;21/07/10;;;7,5;;;;;;3;1;3;;2;;;;2;N;N;3;1;1;3;3;5;30;1;
1;11218;11121;1;5;;20/07/10;;;7,5;;;;;;3;1;3;;1;;;;2;N;N;3;2;1;3;3;4;40;1;
1;11150;11124;1;3;;20/07/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;3;;3;50;5;
1;11203;11125;1;3;;20/07/10;;;7,5;;;;;;2;1;3;;2;;;;2;N;S;3;2;1;3;;4;40;5;
1;11151;11127;1;3;;20/07/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;3;;4;40;5;
1;11141;11128;1;5;;19/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;2;1;3;3;5;30;1;
1;11142;11129;1;3;;19/07/10;;;10;;;;;;3;1;3;;1;;;;3;N;S;3;2;1;3;3;3;60;5;
1;11198;11131;1;5;;20/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;11144;11135;1;4;;19/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;1;1;3;3;5;30;1;
1;21385;11137;1;3;;07/12/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;4;40;10;
1;11210;11138;1;5;;20/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;1;
1;11243;11143;1;3;;20/07/10;;;10;;;;2;;1;1;3;;1;;;;3;N;S;3;2;1;3;3;4;40;7;
1;11246;11144;1;3;;20/07/10;;;10;;;;;;1;1;3;;1;;;;3;N;S;3;2;1;3;3;4;40;7;
1;11127;11145;1;3;;19/07/10;;;10;;;;;;1;1;3;;1;;;;3;N;N;3;2;1;3;3;4;40;5;
1;11139;11147;1;5;;19/07/10;;;7,5;;;;1;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;5;30;1;
1;11140;11148;1;5;;19/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;1;1;3;3;5;30;1;
1;11126;11149;1;3;;19/07/10;;;10;;;;;;1;1;3;;1;;;;3;N;N;3;2;1;3;3;4;40;5;
1;11133;11150;1;4;;19/07/10;;;7,5;;;;1;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;5;30;2;
1;11216;11151;1;5;;20/07/10;;;7,5;;;;;;2;1;3;;1;;;;2;N;N;3;2;1;3;;5;30;1;
1;11143;11152;1;3;;19/07/10;;;10;;;;;;3;1;3;;1;;;;3;N;N;3;2;1;3;3;3;60;3;
1;11138;11153;1;5;;19/07/10;;;7,5;;;;;;1;1;3;;1;;;;2;N;N;3;2;1;3;3;5;30;1;
1;11146;11154;1;3;;19/07/10;;;10;;;;;;3;1;3;;1;;;;3;N;S;3;2;1;3;3;3;60;5;
1;11287;11156;1;5;;20/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;S;3;1;1;3;3;5;30;1;
1;11131;11157;1;4;;19/07/10;;;7,5;;;;1;;1;1;3;;1;;;;2;N;N;3;1;1;3;3;5;30;2;
1;41549;13472;1;2;;01/07/11;;;10;;;;;;1;1;3;;1;;;;3;N;S;3;2;1;3;2;3;60;10;
1;11514;12428;1;3;;22/07/10;;;10;;;;;;1;1;3;;1;;;;3;N;N;3;2;1;3;3;4;40;7;
1;11009;12429;1;3;;16/07/10;;;10;;;;;;3;1;3;;1;;;;3;N;S;3;2;1;3;2;3;60;5;
1;11078;12435;1;3;;16/07/10;;;10;;;;;;2;1;3;;1;;;;3;N;N;3;2;1;3;;4;40;5;
1;11583;12437;1;5;;23/07/10;;;7,5;;;;;;1;1;3;;2;;;;2;N;N;3;2;1;3;3;5;30;1;
