RA30;CODIGO_DEFEITO;FAIXA_ANALISADA;EXTENSAO;VERIFICAR;CODIGO_SEVERIDADE;CODIGO_TIPO_DEFEITO;PD_AVALIADOR;PD_PONDERADOS;CODIGO_AVALIACAO;FATOR_UTILIZADO;CODIGO_SEGMENTO_PISTA;
1;46262;0;10;N;1;7;1;2;14522;2;13884;
1;46263;0;6776,02;N;1;13;0;0;14522;2,5;13884;
1;46264;0;1452;N;2;13;2;5;14522;2,5;13884;
1;32213;0;25;N;1;7;2;4;11278;2;13885;
1;32214;0;125,38;N;1;13;1;2,5;11278;2,5;13885;
1;46617;0;32,57;N;1;13;0;0;14624;2,5;13886;
1;46616;0;25;N;1;1;2;4;14624;2;13886;
1;46618;0;48,85;N;2;13;4;10;14624;2,5;13886;
1;46613;0;30;N;1;1;2;4;14623;2;13887;
1;46614;0;68,89;N;1;13;0;0;14623;2,5;13887;
1;46615;0;103,33;N;2;13;3;7,5;14623;2,5;13887;
1;33869;0;1455,56;N;1;13;0;0;11609;2,5;13889;
1;33870;0;80,86;N;2;13;1;2,5;11609;2,5;13889;
1;33868;0;27;N;1;1;2;4;11609;2;13889;
1;46574;0;3;N;1;1;2;4;14613;2;13890;
1;46575;0;10;N;1;7;2;4;14613;2;13890;
1;46576;0;3;N;1;9;1;0,5;14613;0,5;13890;
1;46577;0;72,24;N;1;13;0;0;14613;2,5;13890;
1;46578;0;108,36;N;2;13;3;7,5;14613;2,5;13890;
1;47795;0;107,5;N;1;13;0;0;14929;2,5;13891;
1;64659;0;12,52;N;2;13;2;5;18971;2,5;12141;
1;64657;0;5;N;1;1;1;2;18971;2;12141;
1;64658;0;66,78;N;1;13;0;0;18971;2,5;12141;
1;66711;0;25;N;1;7;0;0;19455;2;12142;
1;66715;0;38,49;N;3;13;3;7,5;19455;2,5;12142;
1;66714;0;38,49;N;2;13;0;0;19455;2,5;12142;
1;66710;0;30;N;1;1;3;6;19455;2;12142;
1;66713;0;269,45;N;1;13;0;0;19455;2,5;12142;
1;57284;0;20;N;2;7;3;6;17171;2;14653;
1;57285;0;672,02;N;1;13;0;0;17171;2,5;14653;
1;57281;0;15;N;1;1;0;0;17171;2;14653;
1;57286;0;192;N;2;13;2;5;17171;2,5;14653;
1;57290;0;970,78;N;1;13;0;0;17172;2,5;14654;
1;57289;0;20;N;2;7;3;6;17172;2;14654;
1;57288;0;25;N;1;7;0;0;17172;2;14654;
1;57287;0;30;N;1;1;2;4;17172;2;14654;
1;57291;0;277,36;N;2;13;2;5;17172;2,5;14654;
1;58918;0;185,57;N;2;13;3;7,5;17574;2,5;14657;
1;58917;0;106,04;N;1;13;0;0;17574;2,5;14657;
1;58916;0;10;N;2;7;3;6;17574;2;14657;
1;58915;0;35;N;1;7;0;0;17574;2;14657;
1;58914;0;10;N;1;1;1;2;17574;2;14657;
1;54987;0;596,33;N;1;13;0;0;16608;2,5;14658;
1;54982;0;25;N;1;1;0;0;16608;2;14658;
1;54983;0;20;N;2;1;3;6;16608;2;14658;
1;54984;0;25;N;1;7;0;0;16608;2;14658;
1;54986;0;2;N;1;8;1;1;16608;1;14658;
1;54985;0;25;N;2;7;3;6;16608;2;14658;
1;54988;0;170,38;N;2;13;2;5;16608;2,5;14658;
1;54112;0;10;N;3;7;4;8;16401;2;14659;
1;54110;0;140;N;1;7;0;0;16401;2;14659;
1;54109;0;10;N;3;1;3;6;16401;2;14659;
1;54108;0;20;N;2;1;0;0;16401;2;14659;
1;54107;0;40;N;1;1;0;0;16401;2;14659;
1;54116;0;691,5;N;2;13;4;10;16401;2,5;14659;
1;54113;0;3;N;3;8;4;4;16401;1;14659;
1;54115;0;345,75;N;1;13;0;0;16401;2,5;14659;
1;54114;0;10;N;2;9;3;1,5;16401;0,5;14659;
1;54111;0;40;N;2;7;0;0;16401;2;14659;
1;58904;0;20;N;1;1;2;4;17572;2;14664;
1;58908;0;24,95;N;1;13;0;0;17572;2,5;14664;
1;58907;0;5;N;2;7;3;6;17572;2;14664;
1;58909;0;37,43;N;2;13;3;7,5;17572;2,5;14664;
1;58906;0;10;N;1;7;0;0;17572;2;14664;
1;58905;0;3;N;2;6;2;0;17572;0;14664;
1;54173;0;80;N;1;1;2;4;16413;2;14665;
1;54176;0;730,39;N;2;13;3;7,5;16413;2,5;14665;
1;54174;0;30;N;1;7;2;4;16413;2;14665;
1;54175;0;730,39;N;1;13;0;0;16413;2,5;14665;
1;53872;0;10;N;2;7;2;4;16350;2;14666;
1;53870;0;15;N;2;1;2;4;16350;2;14666;
1;53869;0;20;N;1;1;0;0;16350;2;14666;
1;53871;0;15;N;1;7;0;0;16350;2;14666;
1;53874;0;114,98;N;2;13;2;5;16350;2,5;14666;
1;53873;0;402,44;N;1;13;0;0;16350;2,5;14666;
1;54180;0;25;N;1;1;2;4;16415;2;14667;
1;54181;0;35;N;1;7;2;4;16415;2;14667;
1;54182;0;84,28;N;1;13;0;0;16415;2,5;14667;
1;54183;0;147,49;N;2;13;3;7,5;16415;2,5;14667;
1;57772;0;92,41;N;1;13;2;5;17300;2,5;14668;
1;54179;0;143,23;N;2;13;3;7,5;16414;2,5;14670;
1;54178;0;358,07;N;1;13;0;0;16414;2,5;14670;
1;54177;0;20;N;1;7;2;4;16414;2;14670;
1;59582;0;197,94;N;1;13;0;0;17729;2,5;14671;
1;59583;0;49,48;N;2;13;2;5;17729;2,5;14671;
1;58171;0;1;N;1;8;2;2;17390;1;14672;
1;58173;0;92,2;N;2;13;3;7,5;17390;2,5;14672;
1;58170;0;10;N;1;7;2;4;17390;2;14672;
1;58172;0;52,68;N;1;13;0;0;17390;2,5;14672;
1;58169;0;5;N;1;1;1;2;17390;2;14672;
1;58726;0;2;N;2;1;2;4;17523;2;14674;
1;58727;0;99,85;N;1;13;0;0;17523;2,5;14674;
1;58728;0;149,77;N;2;13;3;7,5;17523;2,5;14674;
1;59963;0;3;N;2;8;1;1;17831;1;14677;
1;59964;0;201,04;N;1;13;0;0;17831;2,5;14677;
1;59962;0;40;N;1;7;3;6;17831;2;14677;
1;59961;0;25;N;3;1;5;10;17831;2;14677;
1;59965;0;57,44;N;2;13;2;5;17831;2,5;14677;
1;55028;0;1521,97;N;1;13;0;0;16617;2,5;14680;
1;55027;0;35;N;2;7;3;6;16617;2;14680;
1;55026;0;60;N;1;7;0;0;16617;2;14680;
1;55024;0;45;N;1;1;0;0;16617;2;14680;
1;55029;0;434,85;N;2;13;2;5;16617;2,5;14680;
1;55025;0;30;N;2;1;3;6;16617;2;14680;
1;59584;0;25;N;1;1;0;0;17730;2;14682;
1;59589;0;144,31;N;2;13;2;5;17730;2,5;14682;
1;59586;0;20;N;1;7;0;0;17730;2;14682;
1;59588;0;505,08;N;1;13;0;0;17730;2,5;14682;
1;59587;0;10;N;2;7;2;4;17730;2;14682;
1;59585;0;10;N;2;1;2;4;17730;2;14682;
1;58702;0;97,77;N;1;13;0;0;17516;2,5;14686;
1;58703;0;48,88;N;2;13;3;7,5;17516;2,5;14686;
1;58700;0;20;N;1;7;0;0;17516;2;14686;
1;58699;0;10;N;1;1;2;4;17516;2;14686;
1;58701;0;3;N;2;7;3;6;17516;2;14686;
1;58082;0;5;N;1;1;2;4;17372;2;14687;
1;58084;0;33,1;N;1;13;0;0;17372;2,5;14687;
1;58085;0;49,66;N;2;13;3;7,5;17372;2,5;14687;
1;58083;0;30;N;1;7;2;4;17372;2;14687;
1;57811;0;42,53;N;2;13;3;7,5;17312;2,5;14689;
1;57810;0;24,3;N;1;13;0;0;17312;2,5;14689;
1;57809;0;10;N;1;1;2;4;17312;2;14689;
1;58211;0;422,33;N;2;13;4;10;17398;2,5;14690;
1;58210;0;120,67;N;1;13;0;0;17398;2,5;14690;
1;58209;0;20;N;1;7;2;4;17398;2;14690;
1;58208;0;10;N;1;1;2;4;17398;2;14690;
1;59592;0;137,62;N;2;13;2;5;17731;2,5;14697;
1;59591;0;481,67;N;1;13;0;0;17731;2,5;14697;
1;59590;0;10;N;1;1;1;2;17731;2;14697;
1;58103;0;153,18;N;2;13;0;0;17376;2,5;14698;
1;58104;0;15,32;N;3;13;4;10;17376;2,5;14698;
1;58101;0;60;N;1;7;2;4;17376;2;14698;
1;58100;0;40;N;1;1;2;4;17376;2;14698;
1;58102;0;76,59;N;1;13;0;0;17376;2,5;14698;
1;58894;0;58,91;N;2;13;3;7,5;17568;2,5;14699;
1;58893;0;58,91;N;1;13;0;0;17568;2,5;14699;
1;58950;0;31,83;N;3;13;5;12,5;17579;2,5;14700;
1;58949;0;318,35;N;2;13;0;0;17579;2,5;14700;
1;58947;0;5;N;2;1;3;6;17579;2;14700;
1;58946;0;60;N;1;1;0;0;17579;2;14700;
1;58948;0;127,34;N;1;13;0;0;17579;2,5;14700;
1;58792;0;79,41;N;2;13;3;7,5;17536;2,5;14709;
1;58789;0;60;N;1;1;0;0;17536;2;14709;
1;58790;0;10;N;2;1;3;6;17536;2;14709;
1;58791;0;52,94;N;1;13;0;0;17536;2,5;14709;
1;58794;0;93,21;N;1;13;0;0;17537;2,5;14710;
1;58795;0;139,81;N;2;13;3;7,5;17537;2,5;14710;
1;58793;0;30;N;1;1;3;6;17537;2;14710;
1;56316;0;559,3;N;1;13;0;0;16920;2,5;14712;
1;56312;0;20;N;1;1;0;0;16920;2;14712;
1;56313;0;30;N;2;1;3;6;16920;2;14712;
1;56315;0;30;N;2;7;3;6;16920;2;14712;
1;56317;0;978,77;N;2;13;3;7,5;16920;2,5;14712;
1;56314;0;100;N;1;7;0;0;16920;2;14712;
1;59844;0;95,87;N;2;13;0;0;17804;2,5;14713;
1;59843;0;447,37;N;1;13;0;0;17804;2,5;14713;
1;59845;0;31,96;N;3;13;3;7,5;17804;2,5;14713;
1;59848;0;227,47;N;2;13;0;0;17805;2,5;14714;
1;59846;0;150;N;1;1;5;10;17805;2;14714;
1;59849;0;227,47;N;3;13;3;7,5;17805;2,5;14714;
1;59847;0;1061,52;N;1;13;0;0;17805;2,5;14714;
1;58047;0;1;N;3;1;4;8;17364;2;14715;
1;58046;0;20;N;2;1;0;0;17364;2;14715;
1;58049;0;106,37;N;1;13;0;0;17364;2,5;14715;
1;58050;0;744,6;N;2;13;0;0;17364;2,5;14715;
1;58051;0;53,19;N;3;13;5;12,5;17364;2,5;14715;
1;58045;0;70;N;1;1;0;0;17364;2;14715;
1;58048;0;45;N;1;7;2;4;17364;2;14715;
1;59751;0;25;N;1;7;2;4;17781;2;14717;
1;59752;0;450,25;N;1;13;0;0;17781;2,5;14717;
1;59750;0;30;N;1;1;2;4;17781;2;14717;
1;59753;0;96,48;N;2;13;2;5;17781;2,5;14717;
1;57878;0;67,12;N;3;13;5;12,5;17326;2,5;14718;
1;57872;0;25;N;2;1;0;0;17326;2;14718;
1;57877;0;503,4;N;2;13;0;0;17326;2,5;14718;
1;57876;0;67,12;N;1;13;0;0;17326;2,5;14718;
1;57875;0;10;N;2;7;3;6;17326;2;14718;
1;57874;0;70;N;1;7;0;0;17326;2;14718;
1;57873;0;10;N;3;1;4;8;17326;2;14718;
1;57871;0;50;N;1;1;0;0;17326;2;14718;
1;59656;0;116,98;N;1;13;0;0;17757;2,5;14723;
1;59657;0;25,07;N;2;13;2;5;17757;2,5;14723;
1;59655;0;5;N;1;1;1;2;17757;2;14723;
1;71091;0;404,11;N;1;13;0;0;20469;2,5;11463;
1;73969;0;10;N;1;15;2;2;21199;1;11464;
1;73965;0;70;N;1;7;0;0;21199;2;11464;
1;73967;0;2210,66;N;1;13;0;0;21199;2,5;11464;
1;73966;0;10;N;2;7;3;6;21199;2;11464;
1;73964;0;3;N;3;1;4;8;21199;2;11464;
1;73963;0;10;N;2;1;0;0;21199;2;11464;
1;73962;0;40;N;1;1;0;0;21199;2;11464;
1;37156;0;10;N;1;7;2;4;12282;2;12030;
1;37158;0;109,98;N;2;13;3;7,5;12282;2,5;12030;
1;37155;0;1;N;2;1;2;4;12282;2;12030;
1;37962;0;20,56;N;3;13;3;7,5;12475;2,5;12031;
1;37960;0;349,58;N;1;13;0;0;12475;2,5;12031;
1;37961;0;41,13;N;2;13;0;0;12475;2,5;12031;
1;37263;0;10;N;1;1;0;0;12305;2;12032;
1;37270;0;2;N;1;15;2;2;12305;1;12032;
1;37269;0;798,05;N;2;13;4;10;12305;2,5;12032;
1;37268;0;798,05;N;1;13;0;0;12305;2,5;12032;
1;37267;0;10;N;2;7;3;6;12305;2;12032;
1;37266;0;100;N;1;7;0;0;12305;2;12032;
1;37265;0;5;N;3;1;4;8;12305;2;12032;
1;37264;0;20;N;2;1;0;0;12305;2;12032;
1;36414;0;30,01;N;1;13;0;0;12112;2,5;12033;
1;36415;0;30,01;N;2;13;4;10;12112;2,5;12033;
1;36411;0;20;N;1;1;2;4;12112;2;12033;
1;36412;0;50;N;1;7;0;0;12112;2;12033;
1;36413;0;10;N;2;7;3;6;12112;2;12033;
1;37924;0;16,23;N;2;13;2;5;12465;2,5;12034;
1;37923;0;137,95;N;1;13;0;0;12465;2,5;12034;
1;37877;0;1008,75;N;1;13;0;0;12450;2,5;12037;
1;37879;0;59,34;N;3;13;3;7,5;12450;2,5;12037;
1;37878;0;118,68;N;2;13;0;0;12450;2,5;12037;
1;37697;0;17;N;1;1;1;2;12412;2;12038;
1;37698;0;10;N;1;7;0;0;12412;2;12038;
1;37701;0;32,47;N;2;13;2;5;12412;2,5;12038;
1;37699;0;8;N;2;7;2;4;12412;2;12038;
1;37700;0;162,36;N;1;13;0;0;12412;2,5;12038;
1;37926;0;20,21;N;2;13;0;0;12466;2,5;12039;
1;37927;0;10,1;N;3;13;3;7,5;12466;2,5;12039;
1;37925;0;171,77;N;1;13;0;0;12466;2,5;12039;
1;37193;0;5;N;1;1;1;2;12289;2;12040;
1;37194;0;362,45;N;1;13;0;0;12289;2,5;12040;
1;37195;0;181,23;N;2;13;3;7,5;12289;2,5;12040;
1;37182;0;20;N;2;1;0;0;12287;2;12041;
1;37181;0;5;N;1;1;0;0;12287;2;12041;
1;37187;0;42,43;N;1;13;0;0;12287;2,5;12041;
1;37185;0;10;N;2;7;3;6;12287;2;12041;
1;37189;0;212,13;N;3;13;8;20;12287;2,5;12041;
1;37183;0;40;N;3;1;6;12;12287;2;12041;
1;37184;0;60;N;1;7;0;0;12287;2;12041;
1;37188;0;169,7;N;2;13;0;0;12287;2,5;12041;
1;37186;0;2;N;1;8;2;2;12287;1;12041;
1;36450;0;25;N;2;7;3;6;12119;2;12043;
1;36449;0;45;N;1;7;0;0;12119;2;12043;
1;36451;0;1;N;1;8;2;2;12119;1;12043;
1;36452;0;78,48;N;1;13;0;0;12119;2,5;12043;
1;36453;0;78,48;N;2;13;4;10;12119;2,5;12043;
1;36448;0;3;N;2;1;3;6;12119;2;12043;
1;38007;0;13,43;N;3;13;3;7,5;12485;2,5;12044;
1;38006;0;26,87;N;2;13;0;0;12485;2,5;12044;
1;38005;0;228,36;N;1;13;0;0;12485;2,5;12044;
1;38004;0;25;N;1;7;1;2;12485;2;12044;
1;38003;0;25;N;1;1;1;2;12485;2;12044;
1;37190;0;20;N;1;1;2;4;12288;2;12047;
1;37191;0;62,35;N;1;13;0;0;12288;2,5;12047;
1;37192;0;31,18;N;2;13;3;7,5;12288;2,5;12047;
1;37143;0;10;N;3;1;4;8;12279;2;12048;
1;37145;0;136,34;N;1;13;0;0;12279;2,5;12048;
1;37146;0;340,86;N;2;13;0;0;12279;2,5;12048;
1;37147;0;136,34;N;3;13;7;17,5;12279;2,5;12048;
1;37148;0;20;N;2;15;3;3;12279;1;12048;
1;37144;0;30;N;1;7;2;4;12279;2;12048;
1;37142;0;20;N;2;1;0;0;12279;2;12048;
1;37141;0;10;N;1;1;0;0;12279;2;12048;
1;37933;0;11,01;N;3;13;3;7,5;12468;2,5;12049;
1;37932;0;22,01;N;2;13;0;0;12468;2,5;12049;
1;37931;0;187,12;N;1;13;0;0;12468;2,5;12049;
1;37944;0;7;N;2;1;1;2;12471;2;12050;
1;37943;0;23;N;1;1;0;0;12471;2;12050;
1;37945;0;8;N;1;7;0;0;12471;2;12050;
1;37946;0;13;N;2;7;2;4;12471;2;12050;
1;37948;0;152,06;N;2;13;2;5;12471;2,5;12050;
1;37947;0;760,3;N;1;13;0;0;12471;2,5;12050;
1;37153;0;36,57;N;2;13;4;10;12281;2,5;12051;
1;37152;0;36,57;N;1;13;0;0;12281;2,5;12051;
1;37151;0;2;N;1;1;1;2;12281;2;12051;
1;37150;0;46,27;N;2;13;3;7,5;12280;2,5;12052;
1;37149;0;92,54;N;1;13;0;0;12280;2,5;12052;
1;37928;0;134,2;N;1;13;0;0;12467;2,5;12053;
1;37929;0;15,79;N;2;13;0;0;12467;2,5;12053;
1;37930;0;7,89;N;3;13;3;7,5;12467;2,5;12053;
1;37977;0;283,62;N;1;13;0;0;12479;2,5;12054;
1;37975;0;1;N;1;7;0;0;12479;2;12054;
1;37976;0;3;N;2;7;2;4;12479;2;12054;
1;37978;0;56,72;N;2;13;2;5;12479;2,5;12054;
1;37974;0;13;N;2;1;2;4;12479;2;12054;
1;37973;0;37;N;1;1;0;0;12479;2;12054;
1;37936;0;358,07;N;1;13;0;0;12469;2,5;12055;
1;37935;0;37;N;2;1;2;4;12469;2;12055;
1;37937;0;71,61;N;2;13;2;5;12469;2,5;12055;
1;37934;0;3;N;1;1;0;0;12469;2;12055;
1;37941;0;173,76;N;1;13;0;0;12470;2,5;12057;
1;37938;0;20;N;1;1;1;2;12470;2;12057;
1;37942;0;34,75;N;2;13;2;5;12470;2,5;12057;
1;37939;0;15;N;2;7;0;0;12470;2;12057;
1;37940;0;5;N;3;7;2;4;12470;2;12057;
1;37467;0;61,46;N;1;13;0;0;12350;2,5;12062;
1;37466;0;1;N;1;1;1;2;12350;2;12062;
1;37468;0;61,46;N;2;13;4;10;12350;2,5;12062;
1;37134;0;2;N;1;7;1;2;12276;2;12064;
1;37135;0;599,38;N;1;13;0;0;12276;2,5;12064;
1;37136;0;449,53;N;2;13;0;0;12276;2,5;12064;
1;37133;0;5;N;1;1;1;2;12276;2;12064;
1;37137;0;149,84;N;3;13;5;12,5;12276;2,5;12064;
1;37140;0;55,78;N;2;13;3;7,5;12278;2,5;12065;
1;37139;0;111,56;N;1;13;0;0;12278;2,5;12065;
1;37471;0;34,68;N;1;13;0;0;12351;2,5;12067;
1;37470;0;5;N;1;7;1;2;12351;2;12067;
1;37472;0;52,01;N;2;13;4;10;12351;2,5;12067;
1;37469;0;3;N;1;1;1;2;12351;2;12067;
1;36370;0;358,42;N;2;13;4;10;12097;2,5;12070;
1;36367;0;40;N;1;7;0;0;12097;2;12070;
1;36369;0;238,95;N;1;13;0;0;12097;2,5;12070;
1;36368;0;30;N;2;7;3;6;12097;2;12070;
1;36366;0;5;N;2;1;3;6;12097;2;12070;
1;36365;0;5;N;1;1;0;0;12097;2;12070;
1;37920;0;8;N;2;7;1;2;12464;2;12071;
1;37917;0;3;N;3;1;1;2;12464;2;12071;
1;37922;0;33,98;N;2;13;2;5;12464;2,5;12071;
1;37916;0;7;N;1;1;0;0;12464;2;12071;
1;37918;0;2;N;1;7;0;0;12464;2;12071;
1;37921;0;288,85;N;1;13;0;0;12464;2,5;12071;
1;78363;0;2173,76;N;1;13;0;0;22257;2,5;11498;
1;74926;0;681,04;N;1;13;0;0;21451;2,5;11499;
1;74922;0;35;N;2;1;0;0;21451;2;11499;
1;74921;0;60;N;1;1;0;0;21451;2;11499;
1;74923;0;15;N;3;1;3;6;21451;2;11499;
1;74927;0;97,29;N;2;13;0;0;21451;2,5;11499;
1;74925;0;30;N;2;7;2;4;21451;2;11499;
1;74928;0;48,65;N;3;13;3;7,5;21451;2,5;11499;
1;41777;0;40;N;1;1;2;4;13361;2;12814;
1;41780;0;23,77;N;3;13;5;12,5;13361;2,5;12814;
1;40228;0;151,13;N;2;13;5;12,5;13014;2,5;12815;
1;40226;0;3;N;1;1;1;2;13014;2;12815;
1;40227;0;100,75;N;1;13;0;0;13014;2,5;12815;
1;40095;0;5;N;2;1;1;2;12974;2;12816;
1;40098;0;961,35;N;1;13;0;0;12974;2,5;12816;
1;40096;0;35;N;1;7;0;0;12974;2;12816;
1;40099;0;192,27;N;2;13;2;5;12974;2,5;12816;
1;40097;0;10;N;2;7;2;4;12974;2;12816;
1;40094;0;25;N;1;1;0;0;12974;2;12816;
1;47334;0;60,12;N;2;13;4;10;14815;2,5;12817;
1;47332;0;1;N;1;1;1;2;14815;2;12817;
1;47333;0;40,08;N;1;13;0;0;14815;2,5;12817;
1;40089;0;4;N;3;1;2;4;12973;2;12818;
1;40090;0;8;N;1;7;0;0;12973;2;12818;
1;40091;0;20;N;2;7;2;4;12973;2;12818;
1;40092;0;573,4;N;1;13;0;0;12973;2,5;12818;
1;40093;0;114,68;N;2;13;2;5;12973;2,5;12818;
1;40088;0;13;N;2;1;0;0;12973;2;12818;
1;40087;0;13;N;1;1;0;0;12973;2;12818;
1;40210;0;106,25;N;2;13;3;7,5;13009;2,5;12819;
1;40208;0;90;N;1;7;2;4;13009;2;12819;
1;40207;0;15;N;1;1;1;2;13009;2;12819;
1;40209;0;212,51;N;1;13;0;0;13009;2,5;12819;
1;41079;0;15;N;2;1;3;6;13211;2;12821;
1;41082;0;451,72;N;2;13;0;0;13211;2,5;12821;
1;41083;0;451,72;N;3;13;6;15;13211;2,5;12821;
1;41080;0;40;N;1;7;2;4;13211;2;12821;
1;41081;0;301,15;N;1;13;0;0;13211;2,5;12821;
1;41078;0;40;N;1;1;0;0;13211;2;12821;
1;42016;0;20;N;1;7;0;0;13414;2;12822;
1;42019;0;183,83;N;2;13;0;0;13414;2,5;12822;
1;42018;0;122,55;N;1;13;0;0;13414;2,5;12822;
1;42020;0;30,64;N;3;13;4;10;13414;2,5;12822;
1;42017;0;30;N;2;7;3;6;13414;2;12822;
1;42015;0;30;N;1;1;2;4;13414;2;12822;
1;41785;0;63,49;N;3;13;6;15;13362;2,5;12823;
1;41783;0;126,99;N;1;13;0;0;13362;2,5;12823;
1;41782;0;10;N;1;7;2;4;13362;2;12823;
1;41781;0;40;N;1;1;3;6;13362;2;12823;
1;41784;0;317,47;N;2;13;0;0;13362;2,5;12823;
1;40111;0;5;N;1;7;0;0;12978;2;12824;
1;40112;0;25;N;2;7;0;0;12978;2;12824;
1;40115;0;93,77;N;2;13;0;0;12978;2,5;12824;
1;40113;0;5;N;3;7;3;6;12978;2;12824;
1;40110;0;30;N;1;1;2;4;12978;2;12824;
1;40116;0;93,77;N;3;13;3;7,5;12978;2,5;12824;
1;40114;0;656,42;N;1;13;0;0;12978;2,5;12824;
1;41458;0;7;N;1;1;0;0;13289;2;12825;
1;41461;0;15;N;2;7;0;0;13289;2;12825;
1;41464;0;266,54;N;2;13;2;5;13289;2,5;12825;
1;41459;0;23;N;2;1;2;4;13289;2;12825;
1;41463;0;1332,7;N;1;13;0;0;13289;2,5;12825;
1;41462;0;3;N;3;7;2;4;13289;2;12825;
1;41460;0;10;N;1;7;0;0;13289;2;12825;
1;40102;0;112,41;N;2;13;2;5;12975;2,5;12826;
1;40101;0;562,07;N;1;13;0;0;12975;2,5;12826;
1;40100;0;37;N;1;1;2;4;12975;2;12826;
1;42025;0;314,13;N;2;13;0;0;13415;2,5;12827;
1;42023;0;10;N;2;7;3;6;13415;2;12827;
1;42021;0;20;N;1;1;2;4;13415;2;12827;
1;42026;0;52,36;N;3;13;4;10;13415;2,5;12827;
1;42022;0;120;N;1;7;0;0;13415;2;12827;
1;42024;0;209,42;N;1;13;0;0;13415;2,5;12827;
1;41091;0;263,29;N;1;13;0;0;13213;2,5;12828;
1;41093;0;131,65;N;3;13;5;12,5;13213;2,5;12828;
1;41087;0;80;N;2;1;0;0;13213;2;12828;
1;41090;0;2;N;2;8;3;3;13213;1;12828;
1;41086;0;30;N;1;1;0;0;13213;2;12828;
1;41088;0;10;N;3;1;5;10;13213;2;12828;
1;41089;0;20;N;1;7;1;2;13213;2;12828;
1;41092;0;263,29;N;2;13;0;0;13213;2,5;12828;
1;40103;0;15;N;1;1;1;2;12976;2;12829;
1;40104;0;10;N;2;7;1;2;12976;2;12829;
1;40105;0;557,22;N;1;13;0;0;12976;2,5;12829;
1;40106;0;111,44;N;2;13;2;5;12976;2,5;12829;
1;47330;0;36,83;N;1;13;0;0;14814;2,5;12830;
1;47331;0;55,25;N;2;13;3;7,5;14814;2,5;12830;
1;47329;0;35;N;1;7;2;4;14814;2;12830;
1;47328;0;1;N;1;1;1;2;14814;2;12830;
1;40107;0;5;N;2;7;1;2;12977;2;12831;
1;40108;0;232,62;N;1;13;0;0;12977;2,5;12831;
1;40109;0;43,62;N;2;13;2;5;12977;2,5;12831;
1;41481;0;10;N;2;1;1;2;13294;2;12833;
1;41482;0;15;N;1;7;0;0;13294;2;12833;
1;41483;0;5;N;3;7;1;2;13294;2;12833;
1;41484;0;641,25;N;1;13;0;0;13294;2,5;12833;
1;41485;0;91,61;N;2;13;0;0;13294;2,5;12833;
1;41486;0;91,61;N;3;13;3;7,5;13294;2,5;12833;
1;59569;0;10;N;1;7;2;4;17726;2;12836;
1;59568;0;10;N;1;1;2;4;17726;2;12836;
1;59571;0;90,62;N;2;13;3;7,5;17726;2,5;12836;
1;59570;0;60,41;N;1;13;0;0;17726;2,5;12836;
1;43996;0;10,15;N;2;13;3;7,5;13936;2,5;12837;
1;43995;0;20,29;N;1;13;0;0;13936;2,5;12837;
1;41740;0;57;N;1;1;0;0;13355;2;12838;
1;41743;0;25;N;2;7;0;0;13355;2;12838;
1;41747;0;486,1;N;2;13;0;0;13355;2,5;12838;
1;41745;0;5;N;1;8;1;1;13355;1;12838;
1;41742;0;25;N;1;7;0;0;13355;2;12838;
1;41744;0;38;N;3;7;3;6;13355;2;12838;
1;41741;0;37;N;2;1;2;4;13355;2;12838;
1;41748;0;243,05;N;3;13;3;7,5;13355;2,5;12838;
1;41746;0;3645,77;N;1;13;0;0;13355;2,5;12838;
1;40807;0;5,85;N;2;13;0;0;13158;2,5;12839;
1;40806;0;87,81;N;1;13;0;0;13158;2,5;12839;
1;40805;0;7;N;3;1;1;2;13158;2;12839;
1;40808;0;11,71;N;3;13;3;7,5;13158;2,5;12839;
1;40792;0;110,21;N;1;13;0;0;13155;2,5;12840;
1;40794;0;22,04;N;3;13;3;7,5;13155;2,5;12840;
1;40793;0;14,69;N;2;13;0;0;13155;2,5;12840;
1;40837;0;8;N;2;7;1;2;13164;2;12841;
1;40840;0;5,65;N;3;13;3;7,5;13164;2,5;12841;
1;40836;0;5;N;1;7;0;0;13164;2;12841;
1;40839;0;2,82;N;2;13;0;0;13164;2,5;12841;
1;40838;0;42,34;N;1;13;0;0;13164;2,5;12841;
1;40748;0;32,52;N;2;13;0;0;13145;2,5;12843;
1;40749;0;21,68;N;3;13;3;7,5;13145;2,5;12843;
1;40747;0;162,62;N;1;13;0;0;13145;2,5;12843;
1;42290;0;59,41;N;1;13;0;0;13479;2,5;12844;
1;42289;0;20;N;1;1;2;4;13479;2;12844;
1;42291;0;29,7;N;2;13;3;7,5;13479;2,5;12844;
1;40899;0;18;N;2;1;0;0;13173;2;12845;
1;40900;0;13;N;3;1;3;6;13173;2;12845;
1;40901;0;35;N;1;7;0;0;13173;2;12845;
1;40902;0;35;N;2;7;0;0;13173;2;12845;
1;40903;0;30;N;3;7;3;6;13173;2;12845;
1;40906;0;143,92;N;3;13;3;7,5;13173;2,5;12845;
1;40898;0;47;N;1;1;0;0;13173;2;12845;
1;40904;0;1079,37;N;1;13;0;0;13173;2,5;12845;
1;40905;0;71,96;N;2;13;0;0;13173;2,5;12845;
1;44004;0;20,78;N;1;13;0;0;13940;2,5;12846;
1;44005;0;10,39;N;2;13;3;7,5;13940;2,5;12846;
